"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",279
"Votos a candidaturas 2007","PAR 2007",138
"PSOE 2007","Votos a candidaturas 2011",279
"PAR 2007","Votos a candidaturas 2011",138
"Votos a candidaturas 2011","PSOE 2011",236
"Votos a candidaturas 2011","PAR 2011",152
"Votos a candidaturas 2011","PP 2011",45
