"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",14
"Votos a candidaturas 2007","PP 2007",42
"Votos a candidaturas 2007","CHA 2007",12
"PSOE 2007","Votos a candidaturas 2011",14
"PP 2007","Votos a candidaturas 2011",42
"CHA 2007","Votos a candidaturas 2011",12
"Votos a candidaturas 2011","PSOE 2011",2
"Votos a candidaturas 2011","PP 2011",40
"Votos a candidaturas 2011","PAR 2011",37
