"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",44
"Votos a candidaturas 2007","PP 2007",5
"Votos a candidaturas 2007","PAR 2007",4
"PSOE 2007","Votos a candidaturas 2011",44
"PP 2007","Votos a candidaturas 2011",5
"PAR 2007","Votos a candidaturas 2011",4
"Votos a candidaturas 2011","PSOE 2011",22
"Votos a candidaturas 2011","PP 2011",4
"Votos a candidaturas 2011","PAR 2011",17
