"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",74
"Votos a candidaturas 2007","PP 2007",53
"Votos a candidaturas 2007","PAR 2007",33
"PSOE 2007","Votos a candidaturas 2011",74
"PP 2007","Votos a candidaturas 2011",53
"PAR 2007","Votos a candidaturas 2011",33
"Votos a candidaturas 2011","PSOE 2011",86
"Votos a candidaturas 2011","PP 2011",58
"Votos a candidaturas 2011","PAR 2011",26
