"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",58
"Votos a candidaturas 2007","PP 2007",12
"Votos a candidaturas 2007","PAR 2007",74
"Votos a candidaturas 2007","CHA 2007",47
"PSOE 2007","Votos a candidaturas 2011",58
"PP 2007","Votos a candidaturas 2011",12
"PAR 2007","Votos a candidaturas 2011",74
"CHA 2007","Votos a candidaturas 2011",47
"Votos a candidaturas 2011","PSOE 2011",27
"Votos a candidaturas 2011","PP 2011",55
"Votos a candidaturas 2011","PAR 2011",73
