"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",56
"Votos a candidaturas 2007","PP 2007",18
"Votos a candidaturas 2007","PAR 2007",23
"Votos a candidaturas 2007","CHA 2007",17
"PSOE 2007","Votos a candidaturas 2011",56
"PP 2007","Votos a candidaturas 2011",18
"PAR 2007","Votos a candidaturas 2011",23
"CHA 2007","Votos a candidaturas 2011",17
"Votos a candidaturas 2011","PSOE 2011",27
"Votos a candidaturas 2011","PP 2011",27
"Votos a candidaturas 2011","PAR 2011",40
