"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",69
"Votos a candidaturas 2007","PP 2007",1
"Votos a candidaturas 2007","PAR 2007",33
"Votos a candidaturas 2007","CHA 2007",4
"PSOE 2007","Votos a candidaturas 2011",69
"PP 2007","Votos a candidaturas 2011",1
"PAR 2007","Votos a candidaturas 2011",33
"CHA 2007","Votos a candidaturas 2011",4
"Votos a candidaturas 2011","PSOE 2011",67
"Votos a candidaturas 2011","PP 2011",9
"Votos a candidaturas 2011","PAR 2011",28
