"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",120
"Votos a candidaturas 2007","PP 2007",48
"PSOE 2007","Votos a candidaturas 2011",120
"PP 2007","Votos a candidaturas 2011",48
"Votos a candidaturas 2011","PSOE 2011",93
"Votos a candidaturas 2011","PP 2011",57
