"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",96
"Votos a candidaturas 2007","PP 2007",77
"Votos a candidaturas 2007","PAR 2007",404
"PSOE 2007","Votos a candidaturas 2011",96
"PP 2007","Votos a candidaturas 2011",77
"PAR 2007","Votos a candidaturas 2011",404
"Votos a candidaturas 2011","PSOE 2011",113
"Votos a candidaturas 2011","PP 2011",75
"Votos a candidaturas 2011","PAR 2011",308
