"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",7
"Votos a candidaturas 2007","PP 2007",43
"Votos a candidaturas 2007","PAR 2007",22
"Votos a candidaturas 2007","CHA 2007",5
"PSOE 2007","Votos a candidaturas 2011",7
"PP 2007","Votos a candidaturas 2011",43
"PAR 2007","Votos a candidaturas 2011",22
"CHA 2007","Votos a candidaturas 2011",5
"Votos a candidaturas 2011","PSOE 2011",7
"Votos a candidaturas 2011","PP 2011",39
"Votos a candidaturas 2011","PAR 2011",24
