"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",363
"Votos a candidaturas 2007","PP 2007",251
"Votos a candidaturas 2007","PAR 2007",102
"Votos a candidaturas 2007","CHA 2007",41
"PSOE 2007","Votos a candidaturas 2011",363
"PP 2007","Votos a candidaturas 2011",251
"PAR 2007","Votos a candidaturas 2011",102
"CHA 2007","Votos a candidaturas 2011",41
"Votos a candidaturas 2011","PSOE 2011",344
"Votos a candidaturas 2011","PP 2011",234
"Votos a candidaturas 2011","PAR 2011",89
