"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",128
"Votos a candidaturas 2007","PP 2007",81
"PSOE 2007","Votos a candidaturas 2011",128
"PP 2007","Votos a candidaturas 2011",81
"Votos a candidaturas 2011","PSOE 2011",98
"Votos a candidaturas 2011","PP 2011",109
