"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",73
"Votos a candidaturas 2007","PP 2007",21
"Votos a candidaturas 2007","PAR 2007",230
"PSOE 2007","Votos a candidaturas 2011",73
"PP 2007","Votos a candidaturas 2011",21
"PAR 2007","Votos a candidaturas 2011",230
"Votos a candidaturas 2011","PSOE 2011",7
"Votos a candidaturas 2011","PP 2011",114
"Votos a candidaturas 2011","PAR 2011",188
