"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",41
"Votos a candidaturas 2007","PP 2007",3
"Votos a candidaturas 2007","PAR 2007",3
"PSOE 2007","Votos a candidaturas 2011",41
"PP 2007","Votos a candidaturas 2011",3
"PAR 2007","Votos a candidaturas 2011",3
"Votos a candidaturas 2011","PSOE 2011",23
"Votos a candidaturas 2011","PP 2011",2
"Votos a candidaturas 2011","PAR 2011",10
