"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",46
"Votos a candidaturas 2007","PP 2007",114
"Votos a candidaturas 2007","CHA 2007",5
"PSOE 2007","Votos a candidaturas 2011",46
"PP 2007","Votos a candidaturas 2011",114
"CHA 2007","Votos a candidaturas 2011",5
"Votos a candidaturas 2011","PSOE 2011",73
"Votos a candidaturas 2011","PP 2011",104
