"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",84
"Votos a candidaturas 2007","PP 2007",103
"Votos a candidaturas 2007","PAR 2007",18
"PSOE 2007","Votos a candidaturas 2011",84
"PP 2007","Votos a candidaturas 2011",103
"PAR 2007","Votos a candidaturas 2011",18
"Votos a candidaturas 2011","PSOE 2011",52
"Votos a candidaturas 2011","PP 2011",151
