"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",22
"Votos a candidaturas 2007","PP 2007",60
"PSOE 2007","Votos a candidaturas 2011",22
"PP 2007","Votos a candidaturas 2011",60
"Votos a candidaturas 2011","PSOE 2011",19
"Votos a candidaturas 2011","PP 2011",58
