"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",744
"Votos a candidaturas 2007","PP 2007",239
"Votos a candidaturas 2007","PAR 2007",167
"Votos a candidaturas 2007","CHA 2007",26
"PSOE 2007","Votos a candidaturas 2011",744
"PP 2007","Votos a candidaturas 2011",239
"PAR 2007","Votos a candidaturas 2011",167
"CHA 2007","Votos a candidaturas 2011",26
"Votos a candidaturas 2011","PSOE 2011",545
"Votos a candidaturas 2011","PP 2011",359
"Votos a candidaturas 2011","PAR 2011",156
