"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",98
"Votos a candidaturas 2007","PP 2007",22
"Votos a candidaturas 2007","CHA 2007",4
"PSOE 2007","Votos a candidaturas 2011",98
"PP 2007","Votos a candidaturas 2011",22
"CHA 2007","Votos a candidaturas 2011",4
"Votos a candidaturas 2011","PSOE 2011",68
"Votos a candidaturas 2011","PP 2011",3
"Votos a candidaturas 2011","CHA 2011",1
"Votos a candidaturas 2011","PAR 2011",89
"Votos a candidaturas 2011","IU 2011",1
