"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",18
"Votos a candidaturas 2007","PP 2007",33
"PSOE 2007","Votos a candidaturas 2011",18
"PP 2007","Votos a candidaturas 2011",33
"Votos a candidaturas 2011","PSOE 2011",14
"Votos a candidaturas 2011","PP 2011",29
