"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",41
"Votos a candidaturas 2007","PAR 2007",44
"PSOE 2007","Votos a candidaturas 2011",41
"PAR 2007","Votos a candidaturas 2011",44
"Votos a candidaturas 2011","PSOE 2011",31
"Votos a candidaturas 2011","PAR 2011",42
"Votos a candidaturas 2011","PP 2011",34
