"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",225
"Votos a candidaturas 2007","PP 2007",80
"Votos a candidaturas 2007","PAR 2007",60
"PSOE 2007","Votos a candidaturas 2011",225
"PP 2007","Votos a candidaturas 2011",80
"PAR 2007","Votos a candidaturas 2011",60
"Votos a candidaturas 2011","PSOE 2011",194
"Votos a candidaturas 2011","PAR 2011",203
