"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",426
"Votos a candidaturas 2007","PP 2007",189
"Votos a candidaturas 2007","PAR 2007",19
"PSOE 2007","Votos a candidaturas 2011",426
"PP 2007","Votos a candidaturas 2011",189
"PAR 2007","Votos a candidaturas 2011",19
"Votos a candidaturas 2011","PSOE 2011",357
"Votos a candidaturas 2011","PP 2011",213
"Votos a candidaturas 2011","PAR 2011",20
