"source","target","value"
"Votos a candidaturas 2007","PAR 2007",130
"Votos a candidaturas 2007","AEI.CP 2007",184
"PAR 2007","Votos a candidaturas 2011",130
"AEI.CP 2007","Votos a candidaturas 2011",184
"Votos a candidaturas 2011","PAR 2011",81
"Votos a candidaturas 2011","PP 2011",153
"Votos a candidaturas 2011","PSOE 2011",37
