"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",11
"Votos a candidaturas 2007","PP 2007",63
"Votos a candidaturas 2007","PAR 2007",5
"Votos a candidaturas 2007","CHA 2007",6
"PSOE 2007","Votos a candidaturas 2011",11
"PP 2007","Votos a candidaturas 2011",63
"PAR 2007","Votos a candidaturas 2011",5
"CHA 2007","Votos a candidaturas 2011",6
"Votos a candidaturas 2011","PSOE 2011",10
"Votos a candidaturas 2011","PP 2011",55
"Votos a candidaturas 2011","PAR 2011",15
