"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",128
"Votos a candidaturas 2007","PP 2007",105
"Votos a candidaturas 2007","PAR 2007",60
"PSOE 2007","Votos a candidaturas 2011",128
"PP 2007","Votos a candidaturas 2011",105
"PAR 2007","Votos a candidaturas 2011",60
"Votos a candidaturas 2011","PSOE 2011",118
"Votos a candidaturas 2011","PP 2011",130
"Votos a candidaturas 2011","PAR 2011",60
"Votos a candidaturas 2011","CHA 2011",3
