"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",83
"Votos a candidaturas 2007","PP 2007",3
"Votos a candidaturas 2007","PAR 2007",147
"PSOE 2007","Votos a candidaturas 2011",83
"PP 2007","Votos a candidaturas 2011",3
"PAR 2007","Votos a candidaturas 2011",147
"Votos a candidaturas 2011","PSOE 2011",66
"Votos a candidaturas 2011","PP 2011",1
"Votos a candidaturas 2011","PAR 2011",137
