"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",156
"Votos a candidaturas 2007","PP 2007",66
"PSOE 2007","Votos a candidaturas 2011",156
"PP 2007","Votos a candidaturas 2011",66
"Votos a candidaturas 2011","PSOE 2011",126
"Votos a candidaturas 2011","PP 2011",72
