"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",354
"Votos a candidaturas 2007","PP 2007",59
"Votos a candidaturas 2007","PAR 2007",339
"PSOE 2007","Votos a candidaturas 2011",354
"PP 2007","Votos a candidaturas 2011",59
"PAR 2007","Votos a candidaturas 2011",339
"Votos a candidaturas 2011","PSOE 2011",347
"Votos a candidaturas 2011","PP 2011",119
"Votos a candidaturas 2011","PAR 2011",332
"Votos a candidaturas 2011","CHA 2011",23
