"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",46
"Votos a candidaturas 2007","PP 2007",30
"Votos a candidaturas 2007","PAR 2007",72
"Votos a candidaturas 2007","CHA 2007",3
"PSOE 2007","Votos a candidaturas 2011",46
"PP 2007","Votos a candidaturas 2011",30
"PAR 2007","Votos a candidaturas 2011",72
"CHA 2007","Votos a candidaturas 2011",3
"Votos a candidaturas 2011","PSOE 2011",48
"Votos a candidaturas 2011","PP 2011",26
"Votos a candidaturas 2011","PAR 2011",52
