"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",1
"Votos a candidaturas 2007","PP 2007",5
"Votos a candidaturas 2007","PAR 2007",33
"PSOE 2007","Votos a candidaturas 2011",1
"PP 2007","Votos a candidaturas 2011",5
"PAR 2007","Votos a candidaturas 2011",33
"Votos a candidaturas 2011","PSOE 2011",4
"Votos a candidaturas 2011","PP 2011",32
"Votos a candidaturas 2011","PAR 2011",17
