"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",85
"Votos a candidaturas 2007","PAR 2007",166
"PSOE 2007","Votos a candidaturas 2011",85
"PAR 2007","Votos a candidaturas 2011",166
"Votos a candidaturas 2011","PSOE 2011",31
"Votos a candidaturas 2011","PAR 2011",184
"Votos a candidaturas 2011","PP 2011",18
