"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",148
"Votos a candidaturas 2007","PP 2007",152
"Votos a candidaturas 2007","PAR 2007",105
"PSOE 2007","Votos a candidaturas 2011",148
"PP 2007","Votos a candidaturas 2011",152
"PAR 2007","Votos a candidaturas 2011",105
"Votos a candidaturas 2011","PSOE 2011",196
"Votos a candidaturas 2011","PP 2011",112
"Votos a candidaturas 2011","PAR 2011",76
"Votos a candidaturas 2011","CHA 2011",4
