"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",9
"Votos a candidaturas 2007","PAR 2007",21
"PSOE 2007","Votos a candidaturas 2011",9
"PAR 2007","Votos a candidaturas 2011",21
"Votos a candidaturas 2011","PSOE 2011",13
"Votos a candidaturas 2011","PAR 2011",1
"Votos a candidaturas 2011","PP 2011",6
