"source","target","value"
"Votos a candidaturas 2007","PP 2007",21
"Votos a candidaturas 2007","CHA 2007",24
"PP 2007","Votos a candidaturas 2011",21
"CHA 2007","Votos a candidaturas 2011",24
"Votos a candidaturas 2011","PP 2011",6
"Votos a candidaturas 2011","PAR 2011",22
