"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",144
"Votos a candidaturas 2007","PP 2007",37
"Votos a candidaturas 2007","CHA 2007",25
"PSOE 2007","Votos a candidaturas 2011",144
"PP 2007","Votos a candidaturas 2011",37
"CHA 2007","Votos a candidaturas 2011",25
"Votos a candidaturas 2011","PSOE 2011",149
"Votos a candidaturas 2011","PP 2011",32
"Votos a candidaturas 2011","CHA 2011",15
"Votos a candidaturas 2011","CDF 2011",17
