"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",27
"PSOE 2007","Votos a candidaturas 2011",27
"Votos a candidaturas 2011","PSOE 2011",5
"Votos a candidaturas 2011","PP 2011",4
"Votos a candidaturas 2011","PAR 2011",27
