"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",68
"Votos a candidaturas 2007","PP 2007",53
"Votos a candidaturas 2007","PAR 2007",59
"Votos a candidaturas 2007","CHA 2007",7
"PSOE 2007","Votos a candidaturas 2011",68
"PP 2007","Votos a candidaturas 2011",53
"PAR 2007","Votos a candidaturas 2011",59
"CHA 2007","Votos a candidaturas 2011",7
"Votos a candidaturas 2011","PSOE 2011",93
"Votos a candidaturas 2011","PP 2011",35
"Votos a candidaturas 2011","PAR 2011",34
