"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",146
"Votos a candidaturas 2007","PP 2007",54
"Votos a candidaturas 2007","PAR 2007",125
"PSOE 2007","Votos a candidaturas 2011",146
"PP 2007","Votos a candidaturas 2011",54
"PAR 2007","Votos a candidaturas 2011",125
"Votos a candidaturas 2011","PSOE 2011",132
"Votos a candidaturas 2011","PP 2011",50
"Votos a candidaturas 2011","PAR 2011",114
