"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",36
"Votos a candidaturas 2007","PP 2007",1
"Votos a candidaturas 2007","CHA 2007",9
"PSOE 2007","Votos a candidaturas 2011",36
"PP 2007","Votos a candidaturas 2011",1
"CHA 2007","Votos a candidaturas 2011",9
"Votos a candidaturas 2011","PSOE 2011",24
"Votos a candidaturas 2011","PP 2011",2
"Votos a candidaturas 2011","FIA 2011",3
