"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",104
"Votos a candidaturas 2007","PP 2007",89
"Votos a candidaturas 2007","PAR 2007",13
"PSOE 2007","Votos a candidaturas 2011",104
"PP 2007","Votos a candidaturas 2011",89
"PAR 2007","Votos a candidaturas 2011",13
"Votos a candidaturas 2011","PSOE 2011",116
"Votos a candidaturas 2011","PP 2011",51
"Votos a candidaturas 2011","PAR 2011",43
