"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",80
"Votos a candidaturas 2007","PP 2007",5
"Votos a candidaturas 2007","PAR 2007",88
"PSOE 2007","Votos a candidaturas 2011",80
"PP 2007","Votos a candidaturas 2011",5
"PAR 2007","Votos a candidaturas 2011",88
"Votos a candidaturas 2011","PSOE 2011",34
"Votos a candidaturas 2011","PP 2011",8
"Votos a candidaturas 2011","PAR 2011",129
