"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",515
"Votos a candidaturas 2007","PP 2007",30
"Votos a candidaturas 2007","PAR 2007",10
"Votos a candidaturas 2007","CHA 2007",37
"PSOE 2007","Votos a candidaturas 2011",515
"PP 2007","Votos a candidaturas 2011",30
"PAR 2007","Votos a candidaturas 2011",10
"CHA 2007","Votos a candidaturas 2011",37
"Votos a candidaturas 2011","PSOE 2011",462
"Votos a candidaturas 2011","PP 2011",66
