"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",268
"Votos a candidaturas 2007","PP 2007",178
"PSOE 2007","Votos a candidaturas 2011",268
"PP 2007","Votos a candidaturas 2011",178
"Votos a candidaturas 2011","PSOE 2011",265
"Votos a candidaturas 2011","PP 2011",161
