"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",16
"Votos a candidaturas 2007","PP 2007",6
"PSOE 2007","Votos a candidaturas 2011",16
"PP 2007","Votos a candidaturas 2011",6
"Votos a candidaturas 2011","PSOE 2011",13
