"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",236
"Votos a candidaturas 2007","PP 2007",157
"Votos a candidaturas 2007","PAR 2007",27
"PSOE 2007","Votos a candidaturas 2011",236
"PP 2007","Votos a candidaturas 2011",157
"PAR 2007","Votos a candidaturas 2011",27
"Votos a candidaturas 2011","PSOE 2011",216
"Votos a candidaturas 2011","PP 2011",134
"Votos a candidaturas 2011","PAR 2011",25
