"source","target","value"
"Votos a candidaturas 2007","PAR 2007",19
"PAR 2007","Votos a candidaturas 2011",19
"Votos a candidaturas 2011","PP 2011",11
"Votos a candidaturas 2011","COMPROMISO.CON.ARAGON 2011",8
