"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",2
"Votos a candidaturas 2007","PP 2007",5
"Votos a candidaturas 2007","PAR 2007",44
"Votos a candidaturas 2007","CHA 2007",1
"PSOE 2007","Votos a candidaturas 2011",2
"PP 2007","Votos a candidaturas 2011",5
"PAR 2007","Votos a candidaturas 2011",44
"CHA 2007","Votos a candidaturas 2011",1
"Votos a candidaturas 2011","PSOE 2011",3
"Votos a candidaturas 2011","PP 2011",6
"Votos a candidaturas 2011","PAR 2011",46
