"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",45
"Votos a candidaturas 2007","PP 2007",16
"Votos a candidaturas 2007","PAR 2007",2
"PSOE 2007","Votos a candidaturas 2011",45
"PP 2007","Votos a candidaturas 2011",16
"PAR 2007","Votos a candidaturas 2011",2
"Votos a candidaturas 2011","PSOE 2011",22
"Votos a candidaturas 2011","PP 2011",32
