"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",35
"Votos a candidaturas 2007","PP 2007",75
"Votos a candidaturas 2007","PAR 2007",75
"Votos a candidaturas 2007","CHA 2007",2
"PSOE 2007","Votos a candidaturas 2011",35
"PP 2007","Votos a candidaturas 2011",75
"PAR 2007","Votos a candidaturas 2011",75
"CHA 2007","Votos a candidaturas 2011",2
"Votos a candidaturas 2011","PSOE 2011",46
"Votos a candidaturas 2011","PP 2011",79
"Votos a candidaturas 2011","PAR 2011",59
