"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",29
"Votos a candidaturas 2007","PP 2007",11
"Votos a candidaturas 2007","PAR 2007",16
"PSOE 2007","Votos a candidaturas 2011",29
"PP 2007","Votos a candidaturas 2011",11
"PAR 2007","Votos a candidaturas 2011",16
"Votos a candidaturas 2011","PSOE 2011",23
"Votos a candidaturas 2011","PP 2011",21
"Votos a candidaturas 2011","PAR 2011",25
