"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",17
"Votos a candidaturas 2007","PP 2007",10
"Votos a candidaturas 2007","PAR 2007",102
"Votos a candidaturas 2007","CHA 2007",3
"PSOE 2007","Votos a candidaturas 2011",17
"PP 2007","Votos a candidaturas 2011",10
"PAR 2007","Votos a candidaturas 2011",102
"CHA 2007","Votos a candidaturas 2011",3
"Votos a candidaturas 2011","PSOE 2011",15
"Votos a candidaturas 2011","PP 2011",47
"Votos a candidaturas 2011","PAR 2011",77
