"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",14
"Votos a candidaturas 2007","PP 2007",33
"Votos a candidaturas 2007","CHA 2007",1
"PSOE 2007","Votos a candidaturas 2011",14
"PP 2007","Votos a candidaturas 2011",33
"CHA 2007","Votos a candidaturas 2011",1
"Votos a candidaturas 2011","PSOE 2011",12
"Votos a candidaturas 2011","PP 2011",29
