"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",193
"Votos a candidaturas 2007","PP 2007",81
"PSOE 2007","Votos a candidaturas 2011",193
"PP 2007","Votos a candidaturas 2011",81
"Votos a candidaturas 2011","PSOE 2011",167
"Votos a candidaturas 2011","PP 2011",98
