"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",16
"PSOE 2007","Votos a candidaturas 2011",16
"Votos a candidaturas 2011","PSOE 2011",17
"Votos a candidaturas 2011","PP 2011",1
