"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",3
"Votos a candidaturas 2007","PP 2007",47
"Votos a candidaturas 2007","PAR 2007",4
"PSOE 2007","Votos a candidaturas 2011",3
"PP 2007","Votos a candidaturas 2011",47
"PAR 2007","Votos a candidaturas 2011",4
"Votos a candidaturas 2011","PP 2011",31
"Votos a candidaturas 2011","PAR 2011",7
"Votos a candidaturas 2011","CHA 2011",3
