"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",103
"Votos a candidaturas 2007","PAR 2007",160
"PSOE 2007","Votos a candidaturas 2011",103
"PAR 2007","Votos a candidaturas 2011",160
"Votos a candidaturas 2011","PSOE 2011",108
"Votos a candidaturas 2011","PAR 2011",150
