"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",76
"Votos a candidaturas 2007","PP 2007",61
"Votos a candidaturas 2007","CHA 2007",7
"PSOE 2007","Votos a candidaturas 2011",76
"PP 2007","Votos a candidaturas 2011",61
"CHA 2007","Votos a candidaturas 2011",7
"Votos a candidaturas 2011","PSOE 2011",72
"Votos a candidaturas 2011","PP 2011",62
"Votos a candidaturas 2011","PAR 2011",1
