"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",1
"Votos a candidaturas 2007","PP 2007",35
"Votos a candidaturas 2007","PAR 2007",26
"PSOE 2007","Votos a candidaturas 2011",1
"PP 2007","Votos a candidaturas 2011",35
"PAR 2007","Votos a candidaturas 2011",26
"Votos a candidaturas 2011","PSOE 2011",4
"Votos a candidaturas 2011","PP 2011",57
"Votos a candidaturas 2011","PAR 2011",5
