"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",5
"Votos a candidaturas 2007","PP 2007",7
"Votos a candidaturas 2007","PAR 2007",42
"PSOE 2007","Votos a candidaturas 2011",5
"PP 2007","Votos a candidaturas 2011",7
"PAR 2007","Votos a candidaturas 2011",42
"Votos a candidaturas 2011","PSOE 2011",3
"Votos a candidaturas 2011","PP 2011",14
"Votos a candidaturas 2011","PAR 2011",17
"Votos a candidaturas 2011","IU 2011",14
