"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",38
"Votos a candidaturas 2007","PAR 2007",36
"PSOE 2007","Votos a candidaturas 2011",38
"PAR 2007","Votos a candidaturas 2011",36
"Votos a candidaturas 2011","PSOE 2011",51
"Votos a candidaturas 2011","PP 2011",5
