"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",18
"Votos a candidaturas 2007","PP 2007",14
"Votos a candidaturas 2007","CHA 2007",41
"PSOE 2007","Votos a candidaturas 2011",18
"PP 2007","Votos a candidaturas 2011",14
"CHA 2007","Votos a candidaturas 2011",41
"Votos a candidaturas 2011","PSOE 2011",15
"Votos a candidaturas 2011","PP 2011",42
"Votos a candidaturas 2011","PAR 2011",33
