"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",11
"Votos a candidaturas 2007","PAR 2007",23
"Votos a candidaturas 2007","CHA 2007",10
"PSOE 2007","Votos a candidaturas 2011",11
"PAR 2007","Votos a candidaturas 2011",23
"CHA 2007","Votos a candidaturas 2011",10
"Votos a candidaturas 2011","PSOE 2011",3
"Votos a candidaturas 2011","PAR 2011",25
"Votos a candidaturas 2011","PP 2011",2
