"source","target","value"
"Votos a candidaturas 2007","PSOE 2007",144
"Votos a candidaturas 2007","PP 2007",272
"Votos a candidaturas 2007","PAR 2007",27
"PSOE 2007","Votos a candidaturas 2011",144
"PP 2007","Votos a candidaturas 2011",272
"PAR 2007","Votos a candidaturas 2011",27
"Votos a candidaturas 2011","PSOE 2011",197
"Votos a candidaturas 2011","PP 2011",236
